country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Bahrain,2021-02-14,248775.0,248775.0,,8196.0,14.62,14.62,,4817.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
Bahrain,2021-02-15,250946.0,250946.0,,7119.0,14.75,14.75,,4184.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
Bangladesh,2021-01-26,0.0,0.0,,,0.0,0.0,,,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-01-27,26.0,26.0,,26.0,0.0,0.0,,0.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-01-28,567.0,567.0,,284.0,0.0,0.0,,2.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-01-29,,,,1209.0,,,,7.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-01-30,,,,1671.0,,,,10.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-01-31,,,,1949.0,,,,12.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-01,,,,2134.0,,,,13.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-02,,,,2266.0,,,,14.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-03,,,,2700.0,,,,16.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-04,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-05,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-06,,,,3059.0,,,,19.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-07,31160.0,31160.0,,3059.0,0.02,0.02,,19.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-08,,,,13205.0,,,,80.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-09,179318.0,179318.0,,23351.0,0.11,0.11,,142.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-10,337769.0,337769.0,,45549.0,0.21,0.21,,277.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-11,,,,64108.0,,,,389.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-12,,,,82667.0,,,,502.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-13,736680.0,736680.0,,101226.0,0.45,0.45,,615.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-14,906033.0,906033.0,,124982.0,0.55,0.55,,759.0,Oxford/AstraZeneca,Directorate General of Health Services
Bangladesh,2021-02-15,1132711.0,1132711.0,,146782.0,0.69,0.69,,891.0,Oxford/AstraZeneca,Directorate General of Health Services
Belgium,2020-12-28,297.0,297.0,,,0.0,0.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2020-12-29,298.0,298.0,,1.0,0.0,0.0,,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2020-12-30,777.0,777.0,,240.0,0.01,0.01,,21.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2020-12-31,786.0,786.0,,163.0,0.01,0.01,,14.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-01,793.0,793.0,,124.0,0.01,0.01,,11.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-02,,,,99.0,,,,9.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-03,,,,83.0,,,,7.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-04,794.0,794.0,,71.0,0.01,0.01,,6.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-05,2369.0,2369.0,,296.0,0.02,0.02,,26.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-06,6236.0,6236.0,,780.0,0.05,0.05,,67.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-07,14362.0,14362.0,,1939.0,0.12,0.12,,167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-08,23513.0,23513.0,,3246.0,0.2,0.2,,280.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-09,26699.0,26699.0,,3701.0,0.23,0.23,,319.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-10,27096.0,27096.0,,3757.0,0.23,0.23,,324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-11,32546.0,32546.0,,4536.0,0.28,0.28,,391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-12,47988.0,47988.0,,6517.0,0.41,0.41,,562.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-13,68682.0,68682.0,,8921.0,0.59,0.59,,770.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-14,91263.0,91263.0,,10986.0,0.79,0.79,,948.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-15,114030.0,114030.0,,12931.0,0.98,0.98,,1116.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-16,119051.0,119051.0,,13193.0,1.03,1.03,,1138.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-17,122259.0,122259.0,,13595.0,1.05,1.05,,1173.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-18,132992.0,132883.0,109.0,14349.0,1.15,1.15,0.0,1238.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-19,151991.0,151701.0,290.0,14858.0,1.31,1.31,0.0,1282.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-20,172491.0,171779.0,712.0,14830.0,1.49,1.48,0.01,1280.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-21,202076.0,201364.0,712.0,15830.0,1.74,1.74,0.01,1366.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-22,230986.0,230243.0,743.0,16708.0,1.99,1.99,0.01,1442.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-23,238878.0,238128.0,750.0,17118.0,2.06,2.05,0.01,1477.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-24,240724.0,239974.0,750.0,16924.0,2.08,2.07,0.01,1460.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-25,251631.0,250881.0,750.0,16948.0,2.17,2.16,0.01,1462.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-26,263207.0,260982.0,2225.0,15888.0,2.27,2.25,0.02,1371.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-27,279106.0,273776.0,5330.0,15231.0,2.41,2.36,0.05,1314.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-28,300911.0,288547.0,12364.0,14119.0,2.6,2.49,0.11,1218.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-29,320027.0,299707.0,20320.0,12720.0,2.76,2.59,0.18,1098.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-30,324442.0,301345.0,23097.0,12223.0,2.8,2.6,0.2,1055.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-01-31,325334.0,301909.0,23425.0,12087.0,2.81,2.6,0.2,1043.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-01,332443.0,305532.0,26911.0,11545.0,2.87,2.64,0.23,996.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-02,354396.0,314931.0,39465.0,13027.0,3.06,2.72,0.34,1124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-03,381916.0,323991.0,57925.0,14687.0,3.3,2.8,0.5,1267.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-04,412602.0,332563.0,80039.0,15956.0,3.56,2.87,0.69,1377.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-05,440428.0,339658.0,100770.0,17200.0,3.8,2.93,0.87,1484.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-06,446527.0,340856.0,105671.0,17441.0,3.85,2.94,0.91,1505.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-07,449441.0,341157.0,108284.0,17730.0,3.88,2.94,0.93,1530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-08,458341.0,343393.0,114948.0,17985.0,3.95,2.96,0.99,1552.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-09,482818.0,350468.0,132350.0,18346.0,4.17,3.02,1.14,1583.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-10,504335.0,355972.0,148363.0,17488.0,4.35,3.07,1.28,1509.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-11,530792.0,362339.0,168453.0,16884.0,4.58,3.13,1.45,1457.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-12,551882.0,366295.0,185587.0,15922.0,4.76,3.16,1.6,1374.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-13,556200.0,366551.0,189649.0,15668.0,4.8,3.16,1.64,1352.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Belgium,2021-02-14,556882.0,366558.0,190324.0,15349.0,4.81,3.16,1.64,1324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be
Bermuda,2021-01-10,0.0,0.0,,,0.0,0.0,,,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-11,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-12,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-13,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-14,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-15,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-16,1665.0,1665.0,,278.0,2.67,2.67,,4464.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-17,,,,264.0,,,,4239.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-18,,,,250.0,,,,4015.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-19,,,,236.0,,,,3790.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-20,,,,222.0,,,,3565.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-21,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-22,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-23,2932.0,2932.0,,181.0,4.71,4.71,,2907.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-24,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-25,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-26,,,,224.0,,,,3597.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-27,,,,238.0,,,,3822.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-28,,,,252.0,,,,4047.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-29,,,,266.0,,,,4272.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-30,4897.0,4897.0,,281.0,7.86,7.86,,4512.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-01-31,,,,326.0,,,,5235.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-01,,,,372.0,,,,5974.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-02,,,,417.0,,,,6696.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-03,,,,463.0,,,,7435.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-04,,,,509.0,,,,8174.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-05,,,,554.0,,,,8896.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-06,9095.0,7504.0,1591.0,600.0,14.61,12.05,2.55,9635.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-07,,,,557.0,,,,8944.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-08,,,,515.0,,,,8270.0,Pfizer/BioNTech,Government of Bermuda
Bermuda,2021-02-09,10000.0,8400.0,1600.0,472.0,16.06,13.49,2.57,7580.0,Pfizer/BioNTech,Government of Bermuda
Bolivia,2021-01-28,0.0,,,,0.0,,,,Sputnik V,Ministry of Health
Bolivia,2021-01-29,12.0,,,12.0,0.0,,,1.0,Sputnik V,Ministry of Health
Bolivia,2021-01-30,39.0,,,20.0,0.0,,,2.0,Sputnik V,Ministry of Health
Bolivia,2021-01-31,67.0,,,22.0,0.0,,,2.0,Sputnik V,Ministry of Health
Bolivia,2021-02-01,570.0,,,142.0,0.0,,,12.0,Sputnik V,Ministry of Health
Bolivia,2021-02-02,1593.0,,,319.0,0.01,,,27.0,Sputnik V,Ministry of Health
Bolivia,2021-02-03,3560.0,,,593.0,0.03,,,51.0,Sputnik V,Ministry of Health
Bolivia,2021-02-04,,,,627.0,,,,54.0,Sputnik V,Ministry of Health
Bolivia,2021-02-05,,,,743.0,,,,64.0,Sputnik V,Ministry of Health
Bolivia,2021-02-06,,,,857.0,,,,73.0,Sputnik V,Ministry of Health
Bolivia,2021-02-07,,,,971.0,,,,83.0,Sputnik V,Ministry of Health
Bolivia,2021-02-08,,,,1017.0,,,,87.0,Sputnik V,Ministry of Health
Bolivia,2021-02-09,,,,989.0,,,,85.0,Sputnik V,Ministry of Health
Bolivia,2021-02-10,,,,826.0,,,,71.0,Sputnik V,Ministry of Health
Bolivia,2021-02-11,10167.0,,,826.0,0.09,,,71.0,Sputnik V,Ministry of Health
Brazil,2021-01-16,0.0,0.0,,,0.0,0.0,,,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-17,112.0,112.0,,112.0,0.0,0.0,,1.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-18,1109.0,1109.0,,554.0,0.0,0.0,,3.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-19,11470.0,11470.0,,3823.0,0.01,0.01,,18.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-20,28543.0,28543.0,,7136.0,0.01,0.01,,34.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-21,136519.0,136519.0,,27304.0,0.06,0.06,,128.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-22,245877.0,245877.0,,40980.0,0.12,0.12,,193.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-23,537774.0,537774.0,,76825.0,0.25,0.25,,361.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-24,604722.0,604722.0,,86373.0,0.28,0.28,,406.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-25,700608.0,700608.0,,99928.0,0.33,0.33,,470.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-26,848883.0,848883.0,,119630.0,0.4,0.4,,563.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-27,1129885.0,1129885.0,,157335.0,0.53,0.53,,740.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-28,1450900.0,1450900.0,,187769.0,0.68,0.68,,883.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-29,1668032.0,1656851.0,,203165.0,0.78,0.78,,956.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-30,2003211.0,1923813.0,,209348.0,0.94,0.91,,985.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-01-31,2074059.0,2046523.0,,209905.0,0.98,0.96,,988.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-01,2124307.0,2107624.0,,203386.0,1.0,0.99,,957.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-02,2292551.0,2292551.0,,206238.0,1.08,1.08,,970.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-03,2521704.0,2521704.0,,198831.0,1.19,1.19,,935.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-04,3073057.0,3073057.0,,231737.0,1.45,1.45,,1090.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-05,3074906.0,3074906.0,,200982.0,1.45,1.45,,946.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-06,3401383.0,3399421.0,1962.0,199739.0,1.6,1.6,0.0,940.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-07,3553681.0,3534004.0,19677.0,211375.0,1.67,1.66,0.01,994.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-08,3605538.0,3579850.0,25688.0,211604.0,1.7,1.68,0.01,996.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-09,3820207.0,3786591.0,33616.0,218237.0,1.8,1.78,0.02,1027.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-10,4120332.0,4069677.0,50655.0,228375.0,1.94,1.91,0.02,1074.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-11,4406835.0,4326075.0,80760.0,190540.0,2.07,2.04,0.04,896.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-12,4696136.0,4586270.0,109866.0,231604.0,2.21,2.16,0.05,1090.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-13,5125206.0,4946738.0,178468.0,246260.0,2.41,2.33,0.08,1159.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-14,5236943.0,5042713.0,194230.0,240466.0,2.46,2.37,0.09,1131.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,2021-02-15,5293979.0,5076110.0,217869.0,241206.0,2.49,2.39,0.1,1135.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Bulgaria,2020-12-29,1719.0,1719.0,,,0.02,0.02,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2020-12-30,4608.0,4608.0,,2889.0,0.07,0.07,,416.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2020-12-31,,,,1477.0,,,,213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-01,4739.0,4739.0,,1007.0,0.07,0.07,,145.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-02,,,,799.0,,,,115.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-03,,,,675.0,,,,97.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-04,,,,592.0,,,,85.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-05,5448.0,5448.0,,533.0,0.08,0.08,,77.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-06,7913.0,7913.0,,472.0,0.11,0.11,,68.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-07,11117.0,11117.0,,920.0,0.16,0.16,,132.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-08,13355.0,13355.0,,1231.0,0.19,0.19,,177.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-09,13473.0,13473.0,,1222.0,0.19,0.19,,176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-10,,,,1246.0,,,,179.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-11,14161.0,14161.0,,1270.0,0.2,0.2,,183.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-12,15780.0,15780.0,,1476.0,0.23,0.23,,212.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-13,17038.0,17038.0,,1304.0,0.25,0.25,,188.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-14,17686.0,17686.0,,938.0,0.25,0.25,,135.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-15,18126.0,18126.0,,682.0,0.26,0.26,,98.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-16,18332.0,18332.0,,694.0,0.26,0.26,,100.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-17,18453.0,18453.0,,662.0,0.27,0.27,,95.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-18,19638.0,18524.0,1114.0,782.0,0.28,0.27,0.02,113.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-19,22226.0,19058.0,3168.0,921.0,0.32,0.27,0.05,133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-20,24127.0,19834.0,4293.0,1013.0,0.35,0.29,0.06,146.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-21,25251.0,20719.0,4532.0,1081.0,0.36,0.3,0.07,156.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-22,26101.0,21496.0,4605.0,1139.0,0.38,0.31,0.07,164.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-23,26119.0,21509.0,4610.0,1112.0,0.38,0.31,0.07,160.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-24,26143.0,21533.0,4610.0,1099.0,0.38,0.31,0.07,158.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-25,26798.0,22129.0,4669.0,1023.0,0.39,0.32,0.07,147.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-26,29122.0,23667.0,5455.0,985.0,0.42,0.34,0.08,142.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-27,32917.0,25245.0,7672.0,1256.0,0.47,0.36,0.11,181.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-28,37636.0,26753.0,10883.0,1769.0,0.54,0.39,0.16,255.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-29,40805.0,27856.0,12949.0,2101.0,0.59,0.4,0.19,302.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-30,41020.0,27957.0,13063.0,2129.0,0.59,0.4,0.19,306.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-01-31,41125.0,28041.0,13084.0,2140.0,0.59,0.4,0.19,308.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-02-01,42634.0,28978.0,13656.0,2262.0,0.61,0.42,0.2,326.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-02-02,45917.0,30817.0,15100.0,2399.0,0.66,0.44,0.22,345.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Bulgaria,2021-02-03,50124.0,33691.0,16433.0,2458.0,0.72,0.48,0.24,354.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
